0.1527,0
0.046691,0.046052
-0.020971,0.092103
0.062519,0.13816
0.018323,0.18421
-0.10298,0.23026
0.094922,0.27631
0.030706,0.32236
0.013517,0.36841
0.051525,0.41447
0.026141,0.46052
-0.094149,0.50657
-0.016234,0.55262
-0.014605,0.59867
-0.053201,0.64472
0.16821,0.69078
-0.087573,0.73683
-0.048382,0.78288
-0.0712,0.82893
-0.11742,0.87498
-0.019224,0.92103
-0.027407,0.96709
0.15301,1.0131
-0.024902,1.0592
-0.10642,1.1052
0.16035,1.1513
0.12347,1.1973
-0.022963,1.2434
-0.15062,1.2894
-0.044463,1.3355
-0.015594,1.3816
0.027607,1.4276
-0.026116,1.4737
0.044342,1.5197
0.039189,1.5658
-0.12507,1.6118
-0.094796,1.6579
-0.074111,1.7039
-0.050782,1.75
-0.032058,1.796
0.0012469,1.8421
-0.30292,1.8881
-0.045701,1.9342
0.12424,1.9802
-0.10667,2.0263
0.093373,2.0723
0.035032,2.1184
-0.0029006,2.1644
0.018245,2.2105
-0.15651,2.2565
-0.0084539,2.3026
0.16039,2.3486
0.0098348,2.3947
0.0041374,2.4407
-0.073417,2.4868
-0.0030814,2.5328
0.023235,2.5789
0.042639,2.6249
-0.037281,2.671
-0.023645,2.7171
0.20237,2.7631
-0.22584,2.8092
0.22294,2.8552
0.033756,2.9013
0.10001,2.9473
-0.16642,2.9934
-0.2106,3.0394
-0.34204,3.0855
-0.42029,3.1315
-0.76486,3.1776
-0.67405,3.2236
-0.95502,3.2697
-0.92974,3.3157
-0.96471,3.3618
-1.0826,3.4078
-1.0849,3.4539
-1.1635,3.4999
-1.394,3.546
-1.3622,3.592
-1.5362,3.6381
-1.6231,3.6841
-1.4432,3.7302
-1.5766,3.7762
-1.6193,3.8223
-1.5567,3.8683
-1.6193,3.9144
-1.672,3.9604
-1.6078,4.0065
-1.6634,4.0525
-1.7538,4.0986
-1.8664,4.1447
-1.8803,4.1907
-1.7122,4.2368
-2.0074,4.2828
-1.8622,4.3289
-2.067,4.3749
-1.7813,4.421
-1.8075,4.467
-1.9029,4.5131
-1.9186,4.5591
-2.1679,4.6052
-1.8683,4.6512
-2.1521,4.6973
-2.1707,4.7433
-1.9362,4.7894
-2.0439,4.8354
-1.9124,4.8815
-1.89,4.9275
-1.8756,4.9736
-2.0339,5.0196
-1.9229,5.0657
-1.9606,5.1117
-1.8907,5.1578
-1.922,5.2038
-1.888,5.2499
-1.9929,5.2959
-1.9962,5.342
-1.8824,5.388
-2.197,5.4341
-2.0364,5.4802
-2.1143,5.5262
-2.0266,5.5723
-1.9245,5.6183
-1.9077,5.6644
-2.0926,5.7104
-2.039,5.7565
-1.9789,5.8025
-2.0225,5.8486
-1.9637,5.8946
-1.9544,5.9407
-2.0879,5.9867
-2.013,6.0328
-2.209,6.0788
-1.8816,6.1249
-2.0594,6.1709
-2.1172,6.217
-2.0225,6.263
-2.1402,6.3091
-1.9996,6.3551
-2.0538,6.4012
-1.7802,6.4472
-1.8843,6.4933
-2.248,6.5393
-1.9543,6.5854
-2.1384,6.6314
-2.0242,6.6775
-1.9824,6.7235
-1.9242,6.7696
-2.0263,6.8157
-1.8415,6.8617
-2.0473,6.9078
-1.9665,6.9538
-1.9329,6.9999
-1.9909,7.0459
-1.9113,7.092
-1.9672,7.138
-2.078,7.1841
-2.1801,7.2301
-1.8138,7.2762
-2.0601,7.3222
-1.9893,7.3683
-1.9434,7.4143
-1.9884,7.4604
-2.0902,7.5064
-2.0465,7.5525
-2.0123,7.5985
-1.8519,7.6446
-2.0859,7.6906
-1.9214,7.7367
-1.969,7.7827
-2.0233,7.8288
-2.1056,7.8748
-2.0283,7.9209
-2.0086,7.9669
-2.1469,8.013
-1.9807,8.059
-2.0822,8.1051
-2.0094,8.1512
-1.9663,8.1972
-2.0904,8.2433
-2.0288,8.2893
-1.9649,8.3354
-2.1835,8.3814
-1.8964,8.4275
-1.7575,8.4735
-1.904,8.5196
-2.0315,8.5656
-1.9571,8.6117
-2.1036,8.6577
-1.8122,8.7038
-1.9059,8.7498
-1.9212,8.7959
-2.0876,8.8419
-1.968,8.888
-2.0558,8.934
-2.0311,8.9801
-2.057,9.0261
-2.1026,9.0722
-2.0909,9.1182
-2.021,9.1643
-2.1699,9.2103
-1.9392,9.2564
-2.0118,9.3024
-1.9301,9.3485
-1.973,9.3945
-1.9506,9.4406
-2.1483,9.4867
-2.102,9.5327
-2.0447,9.5788
-1.989,9.6248
-1.8871,9.6709
-2.029,9.7169
-1.8738,9.763
-1.9525,9.809
-1.8826,9.8551
-1.9873,9.9011
-2.0657,9.9472
-2.1481,9.9932
-1.9844,10.039
-1.9181,10.085
-2.0293,10.131
-2.0541,10.177
-2.0309,10.223
-2.1097,10.27
-2.0493,10.316
-2.0181,10.362
-1.9954,10.408
-2.0064,10.454
-1.9389,10.5
-1.9891,10.546
-1.8186,10.592
-1.9688,10.638
-1.8196,10.684
-2.0723,10.73
-1.9473,10.776
-2.026,10.822
-1.94,10.868
-1.9406,10.914
-2.2186,10.96
-2.1327,11.006
-2.1441,11.052
-1.9598,11.098
-1.853,11.145
-2.0327,11.191
-1.9188,11.237
-1.9454,11.283
-2.1052,11.329
-1.9603,11.375
-2.0752,11.421
-1.8484,11.467
-2.0033,11.513
-1.8364,11.559
-2.0425,11.605
-1.9411,11.651
-2.0063,11.697
-2.2022,11.743
-2.0982,11.789
-1.9387,11.835
-2.0055,11.881
-2.1119,11.927
-2.0626,11.973
