0.0053767,0
0.063346,0.0046052
0.065401,0.0092103
0.13766,0.013816
0.17142,0.018421
0.19259,0.023026
0.23709,0.027631
0.27899,0.032236
0.34395,0.036841
0.367,0.041447
0.35554,0.046052
0.42779,0.050657
0.43181,0.055262
0.44983,0.059867
0.48234,0.064472
0.49676,0.069078
0.52013,0.073683
0.55781,0.078288
0.57757,0.082893
0.5973,0.087498
0.60861,0.092103
0.60774,0.096709
0.64409,0.10131
0.66957,0.10592
0.67376,0.11052
0.69412,0.11513
0.70527,0.11973
0.70856,0.12434
0.72752,0.12894
0.7291,0.13355
0.7577,0.13816
0.74865,0.14276
0.76022,0.14737
0.77313,0.15197
0.76163,0.15658
0.81486,0.16118
0.81271,0.16579
0.81048,0.17039
0.83992,0.175
0.81693,0.1796
0.84049,0.18421
0.84623,0.18881
0.85865,0.19342
0.86509,0.19802
0.85953,0.20263
0.87381,0.20723
0.87812,0.21184
0.89146,0.21644
0.90128,0.22105
0.90638,0.22565
0.89136,0.23026
0.90527,0.23486
0.89666,0.23947
0.90177,0.24407
0.91676,0.24868
0.93589,0.25328
0.91645,0.25789
0.93127,0.26249
0.92856,0.2671
0.9451,0.27171
0.92601,0.27631
0.94007,0.28092
0.94798,0.28552
0.95605,0.29013
0.96296,0.29473
0.95074,0.29934
0.93722,0.30394
0.94687,0.30855
0.94573,0.31315
0.98182,0.31776
0.95403,0.32236
0.96946,0.32697
0.96177,0.33157
0.97421,0.33618
0.95924,0.34078
0.95435,0.34539
0.95558,0.34999
0.97604,0.3546
0.97068,0.3592
0.97174,0.36381
0.98907,0.36841
0.97893,0.37302
0.97907,0.37762
0.994,0.38223
0.97106,0.38683
0.98701,0.39144
0.9893,0.39604
0.97937,0.40065
0.98478,0.40525
0.97175,0.40986
0.97267,0.41447
0.98591,0.41907
0.99277,0.42368
1.0121,0.42828
0.98015,0.43289
0.98928,0.43749
0.98715,0.4421
0.96919,0.4467
0.98465,0.45131
0.97158,0.45591
0.9984,0.46052
0.98157,0.46512
0.99188,0.46973
0.98585,0.47433
0.99472,0.47894
0.98605,0.48354
0.99731,0.48815
1.0001,0.49275
1.0102,0.49736
0.99145,0.50196
0.97231,0.50657
0.98558,0.51117
1.0078,0.51578
0.98378,0.52038
1.0044,0.52499
0.99623,0.52959
1.0096,0.5342
0.97582,0.5388
0.99366,0.54341
0.98375,0.54802
1.0251,0.55262
1.0045,0.55723
1.0102,0.56183
0.98595,0.56644
0.992,0.57104
0.99411,0.57565
1.008,0.58025
0.99434,0.58486
1.0043,0.58946
0.97685,0.59407
0.99395,0.59867
0.98937,0.60328
0.98194,0.60788
1.0029,0.61249
1.0007,0.61709
0.99834,0.6217
0.98476,0.6263
1.0095,0.63091
1.0018,0.63551
0.99535,0.64012
0.99864,0.64472
0.99587,0.64933
0.98105,0.65393
0.99576,0.65854
0.99037,0.66314
0.98895,0.66775
0.98723,0.67235
0.99352,0.67696
0.97888,0.68157
1.0086,0.68617
1.0042,0.69078
0.99884,0.69538
0.99874,0.69999
0.99115,0.70459
1.0094,0.7092
0.99787,0.7138
0.9921,0.71841
1.0128,0.72301
0.99706,0.72762
0.99345,0.73222
0.99643,0.73683
0.99092,0.74143
0.98822,0.74604
1.0247,0.75064
1.016,0.75525
1.0026,0.75985
0.98695,0.76446
0.99089,0.76906
0.9978,0.77367
1.0075,0.77827
0.98628,0.78288
0.97632,0.78748
0.98515,0.79209
1.003,0.79669
1.0036,0.8013
1.0042,0.8059
0.9984,0.81051
1.0015,0.81512
0.99496,0.81972
1.0084,0.82433
0.98613,0.82893
1.0043,0.83354
0.99128,0.83814
0.99643,0.84275
1.0053,0.84735
1.0102,0.85196
0.98863,0.85656
1.0124,0.86117
1.0064,0.86577
0.99916,0.87038
0.99789,0.87498
0.99767,0.87959
0.99682,0.88419
1.0001,0.8888
1.0004,0.8934
1.0081,0.89801
