0.091987,0
0.014981,0.030701
0.14049,0.061402
0.10341,0.092103
0.029157,0.1228
-0.07777,0.15351
0.05667,0.18421
-0.13826,0.21491
0.024447,0.24561
0.080844,0.27631
0.021304,0.30701
0.087968,0.33771
0.20389,0.36841
0.092393,0.39911
0.026692,0.42982
0.064166,0.46052
0.042549,0.49122
-0.13147,0.52192
-0.041641,0.55262
0.12247,0.58332
-0.0043584,0.61402
0.058242,0.64472
-0.10065,0.67542
0.0064517,0.70613
0.060029,0.73683
-0.13615,0.76753
0.034759,0.79823
-0.018184,0.82893
-0.093953,0.85963
-0.0037533,0.89033
-0.18963,0.92103
-0.2128,0.95174
-0.11769,0.98244
-0.099053,1.0131
-0.1173,1.0438
-0.17254,1.0745
0.028823,1.1052
-0.15942,1.1359
0.011022,1.1666
0.078707,1.1973
-0.00022268,1.228
0.0093109,1.2587
-0.037816,1.2894
-0.14827,1.3201
-0.0043819,1.3508
0.096083,1.3816
0.17382,1.4123
-0.043021,1.443
-0.16273,1.4737
0.016635,1.5044
0.037627,1.5351
-0.022695,1.5658
-0.11489,1.5965
0.20243,1.6272
-0.23595,1.6579
-0.050997,1.6886
-0.13216,1.7193
-0.063613,1.75
0.031785,1.7807
0.013805,1.8114
-0.071074,1.8421
0.0777,1.8728
0.062239,1.9035
0.064738,1.9342
-0.042563,1.9649
0.10486,1.9956
0.070036,2.0263
0.2686,2.057
0.14626,2.0877
0.18491,2.1184
0.10976,2.1491
0.015794,2.1798
0.15168,2.2105
0.16041,2.2412
0.22967,2.2719
0.39334,2.3026
0.33525,2.3333
0.3554,2.364
0.45843,2.3947
0.53784,2.4254
0.64924,2.4561
0.56697,2.4868
0.74723,2.5175
0.77572,2.5482
0.95177,2.5789
0.8483,2.6096
0.90523,2.6403
0.84928,2.671
0.87425,2.7017
1.0888,2.7324
1.0762,2.7631
1.1936,2.7938
1.0944,2.8245
1.4136,2.8552
1.2725,2.8859
1.4011,2.9166
1.3083,2.9473
1.348,2.978
1.465,3.0087
1.4821,3.0394
1.3436,3.0701
1.3302,3.1008
1.4002,3.1315
1.3938,3.1622
1.5655,3.1929
1.5415,3.2236
1.5678,3.2543
1.4894,3.285
1.7233,3.3157
1.7083,3.3464
1.6733,3.3771
1.8015,3.4078
1.6282,3.4385
1.7725,3.4692
1.7805,3.4999
1.7945,3.5306
1.6998,3.5613
1.8179,3.592
1.7456,3.6227
1.7186,3.6534
1.6986,3.6841
1.9327,3.7148
1.7539,3.7455
1.8302,3.7762
1.7351,3.8069
1.8344,3.8376
1.5485,3.8683
1.7702,3.899
1.7431,3.9297
1.7908,3.9604
1.877,3.9911
1.8716,4.0218
2.104,4.0525
1.8575,4.0833
1.8945,4.114
1.7672,4.1447
1.8807,4.1754
1.7988,4.2061
1.9395,4.2368
2.0254,4.2675
1.9839,4.2982
1.8767,4.3289
1.7868,4.3596
2.0987,4.3903
2.1605,4.421
1.9701,4.4517
1.8615,4.4824
2.0825,4.5131
1.9056,4.5438
1.92,4.5745
2.0575,4.6052
1.8321,4.6359
1.7767,4.6666
2.016,4.6973
2.0156,4.728
1.9864,4.7587
2.0279,4.7894
2.0878,4.8201
2.0778,4.8508
1.925,4.8815
2.0639,4.9122
2.0012,4.9429
1.9343,4.9736
1.8664,5.0043
2.0513,5.035
1.952,5.0657
1.9927,5.0964
1.9095,5.1271
1.8344,5.1578
2.0072,5.1885
1.9844,5.2192
2.1111,5.2499
2.0719,5.2806
2.0975,5.3113
1.9178,5.342
1.8995,5.3727
1.8666,5.4034
2.0437,5.4341
2.2732,5.4648
2.0673,5.4955
1.9176,5.5262
2.0789,5.5569
1.8827,5.5876
1.8533,5.6183
2.0678,5.649
1.9185,5.6797
2.0281,5.7104
2.1373,5.7411
2.037,5.7718
2.09,5.8025
1.8367,5.8332
2.0635,5.8639
2.2114,5.8946
2.0518,5.9253
1.8437,5.956
1.9776,5.9867
1.9481,6.0174
2.0365,6.0481
2.0395,6.0788
2.039,6.1095
1.9621,6.1402
1.9387,6.1709
1.9397,6.2016
2.0841,6.2323
1.8135,6.263
1.9782,6.2937
2.026,6.3244
1.9337,6.3551
2.0468,6.3858
1.992,6.4165
1.9054,6.4472
2.0154,6.4779
1.9725,6.5086
1.9583,6.5393
1.9282,6.57
2.0055,6.6007
1.8148,6.6314
1.9596,6.6621
1.9451,6.6928
1.9083,6.7235
2.0648,6.7542
1.9262,6.785
2.0537,6.8157
2.0972,6.8464
1.984,6.8771
2.0275,6.9078
2.0636,6.9385
1.9916,6.9692
2.0538,6.9999
1.8735,7.0306
2.1108,7.0613
1.9008,7.092
1.8169,7.1227
2.1383,7.1534
1.9935,7.1841
2.0447,7.2148
1.9635,7.2455
1.8978,7.2762
1.6926,7.3069
2.0625,7.3376
1.9712,7.3683
1.9801,7.399
2.0404,7.4297
1.858,7.4604
1.927,7.4911
2.1146,7.5218
2.0597,7.5525
1.8718,7.5832
1.7796,7.6139
1.9428,7.6446
2.0213,7.6753
2.0942,7.706
2.0093,7.7367
1.8877,7.7674
2.0306,7.7981
1.8827,7.8288
1.9039,7.8595
1.9346,7.8902
1.877,7.9209
1.9729,7.9516
1.91,7.9823
