0.0024952,0
-0.0068461,0.046052
0.021702,0.092103
0.019636,0.13816
0.0629,0.18421
0.056931,0.23026
0.096287,0.27631
0.10882,0.32236
0.14922,0.36841
0.18523,0.41447
0.23175,0.46052
0.27519,0.50657
0.30793,0.55262
0.34113,0.59867
0.39341,0.64472
0.43382,0.69078
0.46753,0.73683
0.51221,0.78288
0.55026,0.82893
0.57517,0.87498
0.63064,0.92103
0.65342,0.96709
0.68972,1.0131
0.73199,1.0592
0.76022,1.1052
0.79358,1.1513
0.83091,1.1973
0.86391,1.2434
0.87833,1.2894
0.90882,1.3355
0.92674,1.3816
0.95336,1.4276
0.97577,1.4737
0.9839,1.5197
1.0099,1.5658
1.0287,1.6118
1.0377,1.6579
1.0667,1.7039
1.0545,1.75
1.063,1.796
1.0614,1.8421
1.0954,1.8881
1.1011,1.9342
1.0966,1.9802
1.1104,2.0263
1.1063,2.0723
1.1095,2.1184
1.109,2.1644
1.1128,2.2105
1.1093,2.2565
1.1353,2.3026
1.0944,2.3486
1.0856,2.3947
1.0903,2.4407
1.088,2.4868
1.0915,2.5328
1.0907,2.5789
1.0865,2.6249
1.0901,2.671
1.0845,2.7171
1.0839,2.7631
1.0899,2.8092
1.0799,2.8552
1.0505,2.9013
1.0356,2.9473
1.0636,2.9934
1.0319,3.0394
1.0467,3.0855
1.0422,3.1315
1.0601,3.1776
1.0332,3.2236
1.0251,3.2697
1.0289,3.3157
1.0255,3.3618
1.0204,3.4078
1.0105,3.4539
1.0014,3.4999
1.014,3.546
0.99485,3.592
0.99554,3.6381
1.0169,3.6841
0.99736,3.7302
0.99824,3.7762
1.0069,3.8223
0.99336,3.8683
1.0052,3.9144
0.99026,3.9604
1.0027,4.0065
0.99794,4.0525
0.98869,4.0986
0.98147,4.1447
0.97912,4.1907
0.98639,4.2368
0.98436,4.2828
0.9844,4.3289
0.99816,4.3749
0.98527,4.421
0.99968,4.467
0.983,4.5131
0.99818,4.5591
0.98343,4.6052
0.99067,4.6512
0.9989,4.6973
0.98539,4.7433
0.98551,4.7894
1.0103,4.8354
1.0002,4.8815
0.98683,4.9275
0.99809,4.9736
0.98847,5.0196
0.9996,5.0657
1.0072,5.1117
0.97745,5.1578
1.0043,5.2038
1.009,5.2499
0.99538,5.2959
1.0128,5.342
0.99735,5.388
0.98385,5.4341
0.9747,5.4802
0.9937,5.5262
1.0045,5.5723
1.0009,5.6183
1.0023,5.6644
0.99267,5.7104
1.0002,5.7565
0.98265,5.8025
0.9917,5.8486
0.99136,5.8946
1.005,5.9407
0.99985,5.9867
0.98863,6.0328
1.0003,6.0788
0.99361,6.1249
0.99398,6.1709
1.0094,6.217
1.002,6.263
1.005,6.3091
1.0099,6.3551
1.0029,6.4012
1.0067,6.4472
1.008,6.4933
1.0129,6.5393
1.006,6.5854
1.0154,6.6314
1.0015,6.6775
1.0008,6.7235
1.0183,6.7696
0.99614,6.8157
1.0012,6.8617
